"","draft_year","overall_pick","draft_team","player_name","college","years_active","total_games_played","total_minutes_played","total_points","total_rebounds","total_assists","fg_pct","fg3_pct","ft_pct","mpg","ppg","rpg","apg","win_shares","ws_per_48","bpm","vorp","educational_prestige","pick_bucket","career_bucket","team_conference"
"1548",2015,46,"MIL","Norman Powell","UCLA",7,421,9423,4776,1088,625,0.463,0.384,0.831,22.4,11.3,2.6,1.5,19.5,0.099,-0.1,4.4,"PowerSchool","SecondRound","AverageCareer","Eastern"
"1550",2015,48,"OKC","Dakari Johnson","Kentucky",1,31,161,55,34,8,0.564,NA,0.55,5.2,1.8,1.1,0.3,0.6,0.178,-0.3,0.1,"PowerSchool","SecondRound","ShortCareer","Western"
"1558",2015,56,"NOP","Branden Dawson","Michigan State",1,6,29,5,4,0,0.4,NA,1,4.8,0.8,0.7,0,0,0.069,-5.7,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1563",2016,1,"PHI","Ben Simmons","LSU",4,275,9326,4382,2217,2127,0.56,0.147,0.597,33.9,15.9,8.1,7.7,30.4,0.156,3.7,13.5,"OtherCollege","Top5","AverageCareer","Eastern"
"1564",2016,2,"LAL","Brandon Ingram","Duke",6,368,12080,6812,1896,1412,0.461,0.36,0.769,32.8,18.5,5.2,3.8,18.7,0.074,-0.3,5.2,"PowerSchool","Top5","AverageCareer","Western"
"1565",2016,3,"BOS","Jaylen Brown","California",6,403,11559,6644,1994,822,0.473,0.373,0.712,28.7,16.5,4.9,2,24.5,0.102,0.1,6.1,"OtherCollege","Top5","AverageCareer","Eastern"
"1566",2016,4,"PHO","Dragan Bender",NA,4,187,3755,1014,720,237,0.399,0.323,0.654,20.1,5.4,3.9,1.3,0.5,0.006,-3.9,-1.9,"NonCollegiate","Top5","ShortCareer","Western"
"1567",2016,5,"MIN","Kris Dunn","Providence",6,245,5897,1995,815,1029,0.42,0.299,0.739,24.1,8.1,3.3,4.2,3.9,0.031,-2.1,-0.2,"OtherCollege","Top5","AverageCareer","Western"
"1568",2016,6,"NOP","Buddy Hield","Oklahoma",6,468,13675,7463,2003,1180,0.43,0.398,0.865,29.2,15.9,4.3,2.5,17.1,0.06,0.1,7.3,"OtherCollege","Lottery","LongCareer","Western"
"1569",2016,7,"DEN","Jamal Murray","Kentucky",5,345,10384,5639,1258,1322,0.446,0.367,0.878,30.1,16.3,3.6,3.8,20.8,0.096,0.3,6,"PowerSchool","Lottery","AverageCareer","Western"
"1570",2016,8,"SAC","Marquese Chriss","Washington",6,292,5338,2206,1366,298,0.456,0.29,0.667,18.3,7.6,4.7,1,6.5,0.058,-2.4,-0.5,"OtherCollege","Lottery","AverageCareer","Western"
"1571",2016,9,"TOR","Jakob Poeltl","Utah",6,416,8409,3035,2524,601,0.628,0.667,0.518,20.2,7.3,6.1,1.4,28.9,0.165,1,6.4,"OtherCollege","Lottery","AverageCareer","Eastern"
"1572",2016,10,"MIL","Thon Maker",NA,5,263,3624,1216,726,161,0.435,0.327,0.68,13.8,4.6,2.8,0.6,6.6,0.087,-2.1,-0.1,"NonCollegiate","Lottery","AverageCareer","Eastern"
"1573",2016,11,"ORL","Domantas Sabonis","Gonzaga",6,415,11806,5961,3815,1493,0.534,0.319,0.728,28.4,14.4,9.2,3.6,34.6,0.141,1.7,11.1,"OtherCollege","Lottery","AverageCareer","Eastern"
"1574",2016,12,"UTA","Taurean Prince","Baylor",6,370,8936,3899,1442,647,0.416,0.371,0.815,24.2,10.5,3.9,1.7,8.3,0.045,-1.8,0.5,"OtherCollege","Lottery","AverageCareer","Western"
"1575",2016,13,"PHO","Georgios Papagiannis",NA,2,39,477,160,123,29,0.514,0,0.857,12.2,4.1,3.2,0.7,0.4,0.044,-3.9,-0.2,"NonCollegiate","Lottery","ShortCareer","Western"
"1576",2016,14,"CHI","Denzel Valentine","Michigan State",5,256,4817,1795,857,466,0.394,0.36,0.787,18.8,7,3.3,1.8,4.5,0.044,-1.9,0.2,"OtherCollege","Lottery","AverageCareer","Eastern"
"1577",2016,15,"DEN","Juancho Hernangómez",NA,6,297,4655,1589,1008,191,0.428,0.351,0.681,15.7,5.4,3.4,0.6,8.1,0.083,-1.8,0.3,"NonCollegiate","MidtoLateFirst","AverageCareer","Western"
"1578",2016,16,"BOS","Guerschon Yabusele",NA,2,74,486,173,105,31,0.442,0.323,0.682,6.6,2.3,1.4,0.4,1.1,0.105,-1.9,0,"NonCollegiate","MidtoLateFirst","ShortCareer","Eastern"
"1579",2016,17,"MEM","Wade Baldwin","Vanderbilt",3,56,579,174,69,78,0.355,0.25,0.776,10.3,3.1,1.2,1.4,-0.3,-0.028,-5.3,-0.5,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1580",2016,18,"DET","Henry Ellenson","Marquette",5,83,787,342,206,49,0.371,0.336,0.773,9.5,4.1,2.5,0.6,0.4,0.023,-3.7,-0.3,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1581",2016,19,"DEN","Malik Beasley","Florida State",6,336,7026,3488,825,418,0.43,0.386,0.816,20.9,10.4,2.5,1.2,10.5,0.071,-0.9,2,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1582",2016,20,"IND","Caris LeVert","Michigan",6,318,8761,4649,1216,1257,0.437,0.333,0.737,27.6,14.6,3.8,4,11.9,0.065,-0.5,3.3,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1583",2016,21,"ATL","DeAndre' Bembry","Saint Joseph's",6,296,5670,1750,950,533,0.474,0.283,0.611,19.2,5.9,3.2,1.8,4.4,0.038,-2.3,-0.4,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1584",2016,22,"CHO","Malachi Richardson","Syracuse",3,70,625,198,70,24,0.358,0.301,0.783,8.9,2.8,1,0.3,-0.1,-0.009,-6.1,-0.7,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1585",2016,23,"BOS","Ante Žižić",NA,3,113,1517,674,446,64,0.581,NA,0.711,13.4,6,3.9,0.6,3.5,0.11,-2.6,-0.2,"NonCollegiate","MidtoLateFirst","ShortCareer","Eastern"
"1586",2016,24,"PHI","Timothé Luwawu-Cabarrot",NA,6,328,5254,1937,656,293,0.391,0.335,0.829,16,5.9,2,0.9,4.7,0.043,-4,-2.7,"NonCollegiate","MidtoLateFirst","AverageCareer","Eastern"
"1587",2016,25,"LAC","Brice Johnson","UNC",2,21,107,47,34,3,0.449,0,0.6,5.1,2.2,1.6,0.1,0.1,0.062,-0.6,0,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1588",2016,26,"PHI","Furkan Korkmaz",NA,5,256,4794,2016,574,344,0.405,0.355,0.769,18.7,7.9,2.2,1.3,7.1,0.071,-1.8,0.3,"NonCollegiate","MidtoLateFirst","AverageCareer","Eastern"
"1589",2016,27,"TOR","Pascal Siakam","New Mexico State",6,400,11780,6290,2522,1241,0.489,0.328,0.774,29.5,15.7,6.3,3.1,33.3,0.136,1.8,11.1,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1590",2016,28,"PHO","Skal Labissière","Kentucky",4,148,2595,1069,662,152,0.492,0.353,0.748,17.5,7.2,4.5,1,4.4,0.081,-2.3,-0.2,"PowerSchool","MidtoLateFirst","ShortCareer","Western"
"1591",2016,29,"SAS","Dejounte Murray","Washington",5,320,8257,3993,1920,1540,0.455,0.33,0.771,25.8,12.5,6,4.8,16.4,0.096,1.8,7.8,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1592",2016,30,"GSW","Damian Jones","Vanderbilt",6,199,3035,1117,685,163,0.665,0.302,0.702,15.3,5.6,3.4,0.8,9.3,0.146,-0.9,0.8,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1593",2016,31,"BOS","Deyonta Davis","Michigan State",3,107,1299,454,346,47,0.599,0,0.635,12.1,4.2,3.2,0.4,3.6,0.131,-2.1,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1594",2016,32,"LAL","Ivica Zubac",NA,6,360,6846,3001,2350,410,0.597,0.1,0.754,19,8.3,6.5,1.1,26.1,0.183,0.6,4.5,"NonCollegiate","SecondRound","AverageCareer","Western"
"1595",2016,33,"LAC","Cheick Diallo","Kansas",5,183,2186,958,759,78,0.596,0.286,0.774,11.9,5.2,4.1,0.4,6.3,0.139,-1.4,0.3,"PowerSchool","SecondRound","ShortCareer","Western"
"1596",2016,34,"PHO","Tyler Ulis","Kentucky",3,133,2782,998,223,537,0.403,0.28,0.808,20.9,7.5,1.7,4,0.5,0.008,-3.6,-1.1,"PowerSchool","SecondRound","ShortCareer","Western"
"1598",2016,36,"MIL","Malcolm Brogdon","Virginia",6,333,10052,5159,1398,1596,0.464,0.376,0.881,30.2,15.5,4.2,4.8,24.2,0.116,1.1,7.9,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1599",2016,37,"HOU","Chinanu Onuaku","Louisville",2,6,74,18,14,4,0.583,NA,1,12.3,3,2.3,0.7,0.1,0.043,-5.4,-0.1,"PowerSchool","SecondRound","ShortCareer","Western"
"1600",2016,38,"MIL","Patrick McCaw","UNLV",5,199,3373,760,319,270,0.42,0.305,0.785,16.9,3.8,1.6,1.4,4.4,0.062,-2.8,-0.6,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1602",2016,40,"NOP","Diamond Stone","Maryland",1,7,24,10,6,0,0.231,NA,1,3.4,1.4,0.9,0,-0.1,-0.211,-20.8,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"1603",2016,41,"ORL","Stephen Zimmerman","UNLV",1,19,108,23,35,4,0.323,NA,0.6,5.7,1.2,1.8,0.2,0,-0.005,-8.3,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1604",2016,42,"UTA","Isaiah Whitehead","Seton Hall",2,89,1823,643,210,212,0.411,0.305,0.788,20.5,7.2,2.4,2.4,-0.9,-0.025,-5,-1.4,"OtherCollege","SecondRound","ShortCareer","Western"
"1605",2016,43,"HOU","Zhou Qi",NA,2,19,125,24,22,2,0.212,0.105,0.667,6.6,1.3,1.2,0.1,-0.2,-0.093,-9.6,-0.2,"NonCollegiate","SecondRound","ShortCareer","Western"
"1607",2016,45,"BOS","Demetrius Jackson","Notre Dame",3,26,136,48,19,17,0.486,0.286,0.667,5.2,1.8,0.7,0.7,0.2,0.087,-0.5,0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1608",2016,46,"DAL","A.J. Hammons","Purdue",1,22,163,48,36,4,0.405,0.5,0.45,7.4,2.2,1.6,0.2,0,-0.001,-6.6,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1609",2016,47,"ORL","Jake Layman","Maryland",6,243,3099,1175,417,127,0.46,0.3,0.719,12.8,4.8,1.7,0.5,3.8,0.059,-2.3,-0.2,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1610",2016,48,"CHI","Paul Zipser",NA,2,98,1667,458,256,82,0.371,0.335,0.769,17,4.7,2.6,0.8,0,-0.001,-5.2,-1.4,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"1611",2016,49,"DET","Michael Gbinije","Syracuse",1,9,32,4,3,2,0.1,0,1,3.6,0.4,0.3,0.2,-0.1,-0.136,-12.1,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1612",2016,50,"IND","Georges Niang","Iowa State",6,305,4454,1857,619,248,0.437,0.404,0.873,14.6,6.1,2,0.8,8.1,0.088,-1.1,1,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1613",2016,51,"BOS","Ben Bentil","Providence",1,3,10,0,2,0,0,0,NA,3.3,0,0.7,0,-0.1,-0.473,-25.9,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1614",2016,52,"UTA","Joel Bolomboy","Weber State",2,18,91,31,27,2,0.545,0.2,0.5,5.1,1.7,1.5,0.1,0.3,0.132,-0.1,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1615",2016,53,"DEN","Petr Cornelie",NA,1,13,38,14,14,3,0.333,0.125,0.75,2.9,1.1,1.1,0.2,0,-0.015,-8.8,-0.1,"NonCollegiate","SecondRound","ShortCareer","Western"
"1616",2016,54,"ATL","Kay Felder","Oakland",2,58,526,223,59,78,0.364,0.268,0.754,9.1,3.8,1,1.3,-0.4,-0.041,-4.7,-0.4,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1617",2016,55,"BRK","Marcus Paige","UNC",1,5,28,12,4,3,0.286,0.25,1,5.6,2.4,0.8,0.6,0,-0.006,-8.8,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1618",2016,56,"DEN","Daniel Hamilton","UConn",2,25,232,69,52,30,0.394,0.357,0.5,9.3,2.8,2.1,1.2,0,0,-3.3,-0.1,"PowerSchool","SecondRound","ShortCareer","Western"
"1620",2016,58,"BOS","Abdel Nader","Iowa State",5,202,2583,926,376,110,0.428,0.357,0.718,12.8,4.6,1.9,0.5,2.8,0.052,-2.6,-0.4,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1622",2016,60,"UTA","Tyrone Wallace","California",4,112,1714,566,236,127,0.422,0.207,0.656,15.3,5.1,2.1,1.1,0.1,0.003,-5.2,-1.4,"OtherCollege","SecondRound","ShortCareer","Western"
"1623",2017,1,"PHI","Markelle Fultz","Washington",5,131,3251,1423,425,623,0.45,0.262,0.708,24.8,10.9,3.2,4.8,3.5,0.052,-2,0,"OtherCollege","Top5","ShortCareer","Eastern"
"1624",2017,2,"LAL","Lonzo Ball","UCLA",5,252,8187,2995,1447,1563,0.4,0.364,0.578,32.5,11.9,5.7,6.2,11.4,0.067,1,6.3,"PowerSchool","Top5","AverageCareer","Western"
"1625",2017,3,"BOS","Jayson Tatum","Duke",5,365,12184,7640,2420,1106,0.456,0.383,0.844,33.4,20.9,6.6,3,35.1,0.138,2.8,14.8,"PowerSchool","Top5","AverageCareer","Eastern"
"1626",2017,4,"PHO","Josh Jackson","Kansas",5,291,6718,3276,1159,534,0.416,0.292,0.68,23.1,11.3,4,1.8,-1.7,-0.012,-3.8,-3.1,"PowerSchool","Top5","AverageCareer","Western"
"1627",2017,5,"SAC","De'Aaron Fox","Kentucky",5,322,10325,6148,1138,2005,0.462,0.32,0.725,32.1,19.1,3.5,6.2,15.7,0.073,0.1,5.4,"PowerSchool","Top5","AverageCareer","Western"
"1628",2017,6,"ORL","Jonathan Isaac","Florida State",3,136,3512,1269,741,146,0.435,0.33,0.797,25.8,9.3,5.4,1.1,6.7,0.091,0.2,2,"OtherCollege","Lottery","ShortCareer","Eastern"
"1629",2017,7,"MIN","Lauri Markkanen","Arizona",5,282,8389,4339,1904,354,0.441,0.364,0.85,29.7,15.4,6.8,1.3,16.6,0.095,-0.1,4,"OtherCollege","Lottery","AverageCareer","Western"
"1630",2017,8,"NYK","Frank Ntilikina",NA,5,269,4804,1395,495,631,0.371,0.331,0.775,17.9,5.2,1.8,2.3,0.6,0.006,-4.1,-2.5,"NonCollegiate","Lottery","AverageCareer","Eastern"
"1631",2017,9,"DAL","Dennis Smith Jr.","NC State",5,216,5152,2317,636,917,0.402,0.312,0.652,23.9,10.7,2.9,4.2,-0.6,-0.005,-2.3,-0.4,"OtherCollege","Lottery","AverageCareer","Western"
"1632",2017,10,"SAC","Zach Collins","Gonzaga",4,182,3193,1099,767,200,0.452,0.327,0.743,17.5,6,4.2,1.1,5.1,0.077,-2.2,-0.2,"OtherCollege","Lottery","ShortCareer","Western"
"1633",2017,11,"CHO","Malik Monk","Kentucky",5,309,6298,3176,717,627,0.424,0.355,0.83,20.4,10.3,2.3,2,5.6,0.043,-1.9,0.1,"PowerSchool","Lottery","AverageCareer","Eastern"
"1634",2017,12,"DET","Luke Kennard","Duke",5,297,6973,2966,847,603,0.449,0.425,0.869,23.5,10,2.9,2,14.2,0.098,-0.3,3,"PowerSchool","Lottery","AverageCareer","Eastern"
"1635",2017,13,"DEN","Donovan Mitchell","Louisville",5,345,11637,8234,1433,1542,0.441,0.361,0.833,33.7,23.9,4.2,4.5,29,0.12,2.4,13.1,"PowerSchool","Lottery","AverageCareer","Western"
"1636",2017,14,"MIA","Bam Adebayo","Kentucky",5,343,9666,4617,2850,1189,0.558,0.14,0.741,28.2,13.5,8.3,3.5,35.4,0.176,3,12.1,"PowerSchool","Lottery","AverageCareer","Eastern"
"1637",2017,15,"POR","Justin Jackson","UNC",5,255,4779,1656,637,276,0.426,0.321,0.799,18.7,6.5,2.5,1.1,5.3,0.053,-2.8,-1,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1638",2017,16,"CHI","Justin Patton","Creighton",4,22,296,86,60,19,0.404,0.25,0.667,13.5,3.9,2.7,0.9,0.4,0.066,-2.8,-0.1,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1639",2017,17,"MIL","D.J. Wilson","Michigan",5,146,1803,647,452,108,0.419,0.327,0.618,12.3,4.4,3.1,0.7,2.8,0.075,-2.6,-0.3,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1640",2017,18,"IND","T.J. Leaf","UCLA",4,146,1238,477,283,43,0.492,0.341,0.585,8.5,3.3,1.9,0.3,2.7,0.104,-1.8,0.1,"PowerSchool","MidtoLateFirst","ShortCareer","Eastern"
"1641",2017,19,"ATL","John Collins","Wake Forest",5,293,8488,4837,2441,455,0.559,0.376,0.779,29,16.5,8.3,1.6,28.1,0.159,1.5,7.4,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1642",2017,20,"POR","Harry Giles","Duke",3,142,1835,832,543,174,0.511,0.258,0.671,12.9,5.9,3.8,1.2,3,0.079,-2.4,-0.2,"PowerSchool","MidtoLateFirst","ShortCareer","Western"
"1643",2017,21,"OKC","Terrance Ferguson",NA,4,204,4000,924,263,144,0.404,0.334,0.753,19.6,4.5,1.3,0.7,4.4,0.053,-4,-2.1,"NonCollegiate","MidtoLateFirst","AverageCareer","Western"
"1644",2017,22,"BRK","Jarrett Allen","Texas",5,341,9062,3945,2964,467,0.626,0.189,0.699,26.6,11.6,8.7,1.4,34.9,0.185,1.7,8.5,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1645",2017,23,"TOR","OG Anunoby","Indiana",5,301,8060,3144,1246,429,0.47,0.372,0.709,26.8,10.4,4.1,1.4,17.6,0.105,0.1,4.3,"PowerSchool","MidtoLateFirst","AverageCareer","Eastern"
"1646",2017,24,"UTA","Tyler Lydon","Syracuse",2,26,96,23,18,6,0.5,0.4,0.333,3.7,0.9,0.7,0.2,0.2,0.084,-4.3,-0.1,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1647",2017,25,"ORL","Anžejs Pasečņiks",NA,2,28,443,156,108,19,0.521,0,0.586,15.8,5.6,3.9,0.7,0.4,0.038,-6.2,-0.5,"NonCollegiate","MidtoLateFirst","ShortCareer","Eastern"
"1648",2017,26,"POR","Caleb Swanigan","Purdue",3,75,655,169,218,56,0.438,0.118,0.614,8.7,2.3,2.9,0.7,-0.2,-0.015,-6.2,-0.7,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1649",2017,27,"BRK","Kyle Kuzma","Utah",5,342,10399,5336,2116,759,0.449,0.339,0.723,30.4,15.6,6.2,2.2,14.2,0.066,-1,2.7,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1650",2017,28,"LAL","Tony Bradley","UNC",5,167,1961,773,718,89,0.634,0.429,0.672,11.7,4.6,4.3,0.5,7.4,0.181,0.2,1.1,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1651",2017,29,"SAS","Derrick White","Colorado",5,263,6807,3027,864,1006,0.442,0.34,0.838,25.9,11.5,3.3,3.8,15.3,0.108,1.1,5.3,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1652",2017,30,"UTA","Josh Hart","Villanova",5,296,8071,2918,1701,614,0.45,0.347,0.739,27.3,9.9,5.7,2.1,15.7,0.094,-0.3,3.4,"PowerSchool","MidtoLateFirst","AverageCareer","Western"
"1653",2017,31,"CHO","Frank Jackson","Duke",4,213,3868,1816,390,221,0.422,0.333,0.786,18.2,8.5,1.8,1,2.5,0.031,-3.9,-1.9,"PowerSchool","SecondRound","AverageCareer","Eastern"
"1654",2017,32,"PHO","Davon Reed","Miami (FL)",3,79,957,284,153,69,0.434,0.391,0.667,12.1,3.6,1.9,0.9,1.4,0.07,-2.1,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1655",2017,33,"ORL","Wes Iwundu","Kansas State",5,226,3827,989,555,208,0.408,0.292,0.798,16.9,4.4,2.5,0.9,4.2,0.053,-3.9,-1.8,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1656",2017,34,"SAC","Frank Mason III","Kansas",4,103,1616,695,204,272,0.396,0.301,0.755,15.7,6.7,2,2.6,1.2,0.035,-2.6,-0.3,"PowerSchool","SecondRound","ShortCareer","Western"
"1657",2017,35,"ORL","Ivan Rabb","California",2,85,1237,485,364,86,0.555,0.2,0.743,14.6,5.7,4.3,1,3.2,0.125,-1.7,0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1658",2017,36,"PHI","Jonah Bolden",NA,2,51,686,217,174,40,0.486,0.34,0.484,13.5,4.3,3.4,0.8,1.4,0.098,-1.3,0.1,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"1659",2017,37,"BOS","Semi Ojeleye","SMU",5,284,4111,975,613,126,0.384,0.344,0.717,14.5,3.4,2.2,0.4,5.2,0.061,-3.4,-1.5,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1660",2017,38,"CHI","Jordan Bell","Oregon",5,161,1937,593,497,201,0.552,0.2,0.636,12,3.7,3.1,1.2,4.9,0.121,0.2,1.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1661",2017,39,"PHI","Jawun Evans","Oklahoma State",2,56,843,237,96,110,0.345,0.263,0.776,15.1,4.2,1.7,2,-0.4,-0.022,-5.4,-0.7,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1662",2017,40,"NOP","Dwayne Bacon","Florida State",4,207,4012,1503,537,230,0.402,0.314,0.78,19.4,7.3,2.6,1.1,0.8,0.01,-5.1,-3.1,"OtherCollege","SecondRound","AverageCareer","Western"
"1663",2017,41,"ATL","Tyler Dorsey","Oregon",2,104,1672,701,243,135,0.389,0.35,0.669,16.1,6.7,2.3,1.3,1,0.03,-3.1,-0.5,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1664",2017,42,"UTA","Thomas Bryant","Indiana",5,170,3425,1733,971,219,0.59,0.35,0.764,20.1,10.2,5.7,1.3,11.6,0.163,1.5,3,"PowerSchool","SecondRound","ShortCareer","Western"
"1665",2017,43,"HOU","Isaiah Hartenstein",NA,4,165,2262,959,650,248,0.6,0.383,0.682,13.7,5.8,3.9,1.5,8.5,0.181,1.9,2.2,"NonCollegiate","SecondRound","ShortCareer","Western"
"1666",2017,44,"NYK","Damyean Dotson","Oregon",5,213,4242,1594,532,315,0.417,0.345,0.711,19.9,7.5,2.5,1.5,3,0.034,-2.8,-0.9,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1667",2017,45,"HOU","Dillon Brooks","Oregon",5,272,7674,3955,829,546,0.421,0.348,0.799,28.2,14.5,3,2,5.3,0.033,-3.8,-3.5,"OtherCollege","SecondRound","AverageCareer","Western"
"1668",2017,46,"PHI","Sterling Brown","SMU",5,264,4434,1431,883,266,0.42,0.364,0.796,16.8,5.4,3.3,1,6.5,0.071,-2.1,-0.1,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1669",2017,47,"IND","Ike Anigbogu","UCLA",2,14,36,13,12,1,0.333,NA,0.833,2.6,0.9,0.9,0.1,0,0.057,-1.1,0,"PowerSchool","SecondRound","ShortCareer","Eastern"
"1670",2017,48,"MIL","Sindarius Thornwell","South Carolina",4,160,1721,401,206,111,0.407,0.34,0.672,10.8,2.5,1.3,0.7,1.1,0.032,-3.1,-0.5,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1671",2017,49,"DEN","Vlatko Čančar",NA,3,70,502,164,91,34,0.484,0.333,0.742,7.2,2.3,1.3,0.5,0.8,0.075,-2.5,-0.1,"NonCollegiate","SecondRound","ShortCareer","Western"
"1673",2017,51,"DEN","Monte Morris","Iowa State",5,280,7066,2947,655,1042,0.481,0.394,0.83,25.2,10.5,2.3,3.7,18.5,0.125,0.3,4.2,"OtherCollege","SecondRound","AverageCareer","Western"
"1674",2017,52,"NOP","Edmond Sumner","Xavier",4,108,1520,619,165,114,0.474,0.333,0.728,14.1,5.7,1.5,1.1,1.9,0.061,-3.2,-0.4,"OtherCollege","SecondRound","ShortCareer","Western"
"1675",2017,53,"BOS","Kadeem Allen","Arizona",3,47,640,258,71,109,0.435,0.349,0.757,13.6,5.5,1.5,2.3,1,0.075,-1.2,0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1676",2017,54,"PHO","Alec Peters","Valparaiso",1,20,225,82,37,12,0.378,0.31,0.8,11.3,4.1,1.9,0.6,0.3,0.055,-2.8,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1677",2017,55,"UTA","Nigel Williams-Goss","Gonzaga",1,10,50,14,6,6,0.313,0.286,1,5,1.4,0.6,0.6,0,0.017,-3.9,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1678",2017,56,"BOS","Jabari Bird","California",1,13,115,39,19,8,0.577,0.429,0.462,8.8,3,1.5,0.6,0.2,0.098,-3.1,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1681",2017,59,"SAS","Jaron Blossomgame","Clemson",1,27,439,114,98,13,0.443,0.256,0.769,16.3,4.2,3.6,0.5,0.3,0.03,-3.8,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1683",2018,1,"PHO","Deandre Ayton","Arizona",4,236,7247,3843,2485,380,0.599,0.25,0.754,30.7,16.3,10.5,1.6,24.6,0.163,1.1,5.7,"OtherCollege","Top5","AverageCareer","Western"
"1684",2018,2,"SAC","Marvin Bagley III","Duke",4,166,4159,2256,1224,151,0.501,0.291,0.663,25.1,13.6,7.4,0.9,7.3,0.085,-2.1,-0.1,"PowerSchool","Top5","ShortCareer","Western"
"1685",2018,3,"ATL","Luka Dončić",NA,4,264,8928,6962,2256,2102,0.457,0.337,0.737,33.8,26.4,8.5,8,29,0.156,6.8,19.8,"NonCollegiate","Top5","AverageCareer","Eastern"
"1686",2018,4,"MEM","Jaren Jackson Jr.","Michigan State",4,204,5521,3218,1050,240,0.453,0.351,0.791,27.1,15.8,5.1,1.2,12.8,0.112,0,2.8,"OtherCollege","Top5","AverageCareer","Western"
"1687",2018,5,"DAL","Trae Young","Oklahoma",4,280,9400,7076,1085,2544,0.44,0.355,0.873,33.6,25.3,3.9,9.1,26.3,0.134,3,11.9,"OtherCollege","Top5","AverageCareer","Western"
"1688",2018,6,"ORL","Mo Bamba","Texas",4,226,4193,1747,1372,201,0.475,0.352,0.685,18.6,7.7,6.1,0.9,10.4,0.119,0.2,2.3,"OtherCollege","Lottery","AverageCareer","Eastern"
"1689",2018,7,"CHI","Wendell Carter Jr.","Duke",4,203,5593,2476,1803,404,0.513,0.298,0.731,27.6,12.2,8.9,2,13.6,0.116,-0.7,1.9,"PowerSchool","Lottery","AverageCareer","Eastern"
"1690",2018,8,"CLE","Collin Sexton","Alabama",4,218,7179,4356,663,720,0.458,0.378,0.827,32.9,20,3,3.3,5.4,0.036,-2.5,-0.9,"OtherCollege","Lottery","AverageCareer","Eastern"
"1691",2018,9,"NYK","Kevin Knox","Kentucky",4,212,4010,1638,624,172,0.369,0.34,0.705,18.9,7.7,2.9,0.8,-0.3,-0.004,-4.7,-2.7,"PowerSchool","Lottery","AverageCareer","Eastern"
